DAY,WEEK,SEASON,MEAL,PLACE,EATSEQ,AMOUNTFRAW,AMOUNTFCOOKED,AGE,WEIGHT,HEIGHT,GEO,Male,Female,ORRECIPEDESC,ORFOODCODE
1,3,5,5,1,4,18.315,18.315,15,48,168,226,0,1,ulei,202.1.2.1.0
1,3,5,7,1,1,90,90,15,48,168,226,0,1,chipsuri,815.1.1.0.0
1,3,5,7,1,2,500,500,15,48,168,226,0,1,suc,414.1.4.1.0
1,3,5,1,1,1,12.5,12.5,11,34,128,226,0,1,cacao,612.0.0.1.0
1,3,5,1,1,1,231.25,231.25,11,34,128,226,0,1,lapte,101.1.1.1.0
1,3,5,1,1,1,6.25,6.25,11,34,128,226,0,1,zahar,311.1.0.0.0
1,3,5,1,1,2,50,50,11,34,128,226,0,1,paine,207.1.1.6.0
1,3,5,3,1,1,220,165,11,34,128,226,0,1,cartofi,204.2.1.30.0
1,3,5,3,1,1,100,84,11,34,128,226,0,1,ceapa,204.2.1.3.0
1,3,5,3,1,1,60,49.2,11,34,128,226,0,1,morcovi,204.2.1.8.0
1,3,5,3,1,1,50,50,11,34,128,226,0,1,pasta de rosii,612.6.4.0.0
1,3,5,3,1,1,0.5,0.5,11,34,128,226,0,1,patrunjel,204.2.1.18.0
1,3,5,3,1,1,0.3,0.3,11,34,128,226,0,1,piper,612.2.16.0.0
1,3,5,3,1,1,0.7,0.7,11,34,128,226,0,1,sare,612.1.1.0.0
1,3,5,3,1,1,20,20,11,34,128,226,0,1,ulei,202.1.2.1.0
1,3,5,3,1,2,75,75,11,34,128,226,0,1,paine,207.1.1.6.0
1,3,5,5,1,1,220,165,11,34,128,226,0,1,cartofi,204.2.1.30.0
1,3,5,5,1,1,100,84,11,34,128,226,0,1,ceapa,204.2.1.3.0
1,3,5,5,1,1,60,49.2,11,34,128,226,0,1,morcovi,204.2.1.8.0
1,3,5,5,1,1,50,50,11,34,128,226,0,1,pasta de rosii,612.6.4.0.0
1,3,5,5,1,1,0.5,0.5,11,34,128,226,0,1,patrunjel,204.2.1.18.0
1,3,5,5,1,1,0.3,0.3,11,34,128,226,0,1,piper,612.2.16.0.0
1,3,5,5,1,1,0.7,0.7,11,34,128,226,0,1,sare,612.1.1.0.0
1,3,5,5,1,1,20,20,11,34,128,226,0,1,ulei,202.1.2.1.0
1,3,5,5,1,2,75,75,11,34,128,226,0,1,paine,207.1.1.6.0
1,3,5,7,1,1,125,125,11,34,128,226,0,1,corn,207.1.1.3.0
1,3,5,7,1,2,43,43,11,34,128,226,0,1,inghetata,101.7.5.0.0
1,3,5,7,1,3,500,500,11,34,128,226,0,1,suc,414.1.4.1.0
1,3,5,1,1,1,35,105,8,34,108,226,0,1,gris,206.2.3.0.0
1,3,5,1,1,1,140,70,8,34,108,226,0,1,lapte,101.1.1.1.0
1,3,5,1,1,1,25,25,8,34,108,226,0,1,zahar,311.1.0.0.0
1,3,5,3,1,1,200,20,8,34,108,226,0,1,apa,414.1.1.0.0
1,3,5,3,1,1,100,100,8,34,108,226,0,1,bors crud,414.0.0.0.1
1,3,5,3,1,1,20,16.8,8,34,108,226,0,1,ceapa,204.2.1.3.0
1,3,5,3,1,1,40,26.4,8,34,108,226,0,1,costita afumata,108.2.2.1.12
1,3,5,3,1,1,80,160,8,34,108,226,0,1,fasole boabe,204.2.1.35.0
1,3,5,3,1,1,25,20.5,8,34,108,226,0,1,morcovi,204.2.1.8.0
1,3,5,3,1,1,20,15,8,34,108,226,0,1,pastarnac,204.2.1.20.0
1,3,5,3,1,1,20,15,8,34,108,226,0,1,patrunjel radacina,204.2.1.38.0
1,3,5,3,1,1,1,1,8,34,108,226,0,1,sare,612.1.1.0.0
1,3,5,3,1,1,20,14,8,34,108,226,0,1,telina,204.2.1.24.0
1,3,5,3,1,1,5,3.7,8,34,108,226,0,1,verdeata,204.2.1.27.0
1,3,5,3,1,2,50,50,8,34,108,226,0,1,paine,207.1.1.6.0
1,3,5,3,1,3,59.2,59.2,8,34,108,226,0,1,mar,204.1.1.9.0
1,3,5,3,1,3,59.2,59.2,8,34,108,226,0,1,morcovi,204.2.1.8.0
1,3,5,3,1,3,2.4,2.4,8,34,108,226,0,1,sare,612.1.1.0.0
1,3,5,3,1,3,59.2,59.2,8,34,108,226,0,1,telina,204.2.1.24.0
1,3,5,3,1,3,16,16,8,34,108,226,0,1,ulei,202.1.2.1.0
1,3,5,3,1,3,4,4,8,34,108,226,0,1,verdeata,204.2.1.27.0
1,3,5,5,1,1,15,15,8,34,108,226,0,1,ceapa,204.2.1.3.0
1,3,5,5,1,1,100,200,8,34,108,226,0,1,fasole boabe,204.2.1.35.0
1,3,5,5,1,1,20,20,8,34,108,226,0,1,pasta de rosii,612.6.4.0.0
1,3,5,5,1,1,1,1,8,34,108,226,0,1,piper,612.2.16.0.0
1,3,5,5,1,1,1,1,8,34,108,226,0,1,sare,612.1.1.0.0
1,3,5,5,1,1,10,10,8,34,108,226,0,1,ulei,202.1.2.1.0
1,3,5,5,1,2,50,50,8,34,108,226,0,1,paine,207.1.1.6.0
1,3,5,7,1,1,30.423,30.423,8,34,108,226,0,1,ciocolata,305.1.4.0.0
1,3,5,7,1,1,2.028,2.028,8,34,108,226,0,1,drojdie,612.8.1.0.0
1,3,5,7,1,1,42.085,42.085,8,34,108,226,0,1,faina,206.2.1.0.0
1,3,5,7,1,1,15.211,3.803,8,34,108,226,0,1,lapte,101.1.1.1.0
1,3,5,7,1,1,5.07,5.07,8,34,108,226,0,1,ou (crud),110.1.0.0.0
1,3,5,7,1,1,0.507,0.507,8,34,108,226,0,1,sare,612.1.1.0.0
1,3,5,7,1,1,2.028,2.028,8,34,108,226,0,1,ulei,202.1.2.1.0
1,3,5,7,1,1,4.056,4.056,8,34,108,226,0,1,zahar,311.1.0.0.0
1,3,5,1,1,1,160,80,6,26,97,226,0,1,apa,414.1.1.0.0
1,3,5,1,1,1,50,40,6,26,97,226,0,1,ceapa,204.2.1.3.0
1,3,5,1,1,1,80,160,6,26,97,226,0,1,fasole boabe,204.2.1.35.0
1,3,5,1,1,1,30,24,6,26,97,226,0,1,morcovi,204.2.1.8.0
1,3,5,1,1,1,30,30,6,26,97,226,0,1,pasta de rosii,612.6.4.0.0
1,3,5,1,1,1,4,4,6,26,97,226,0,1,patrunjel,204.2.1.18.0
1,3,5,1,1,1,1,1,6,26,97,226,0,1,piper,612.2.16.0.0
1,3,5,1,1,1,3,3,6,26,97,226,0,1,sare,612.1.1.0.0
1,3,5,1,1,1,30,30,6,26,97,226,0,1,ulei,202.1.2.1.0
1,3,5,1,1,2,75,75,6,26,97,226,0,1,paine,207.1.1.6.0
1,3,5,3,1,1,200,20,6,26,97,226,0,1,apa,414.1.1.0.0
1,3,5,3,1,1,100,100,6,26,97,226,0,1,bors crud,414.0.0.0.1
1,3,5,3,1,1,20,16.8,6,26,97,226,0,1,ceapa,204.2.1.3.0
1,3,5,3,1,1,40,26.4,6,26,97,226,0,1,costita afumata,108.2.2.1.12
1,3,5,3,1,1,80,160,6,26,97,226,0,1,fasole boabe,204.2.1.35.0
1,3,5,3,1,1,25,20.5,6,26,97,226,0,1,morcovi,204.2.1.8.0
1,3,5,3,1,1,20,15,6,26,97,226,0,1,pastarnac,204.2.1.20.0
1,3,5,3,1,1,20,15,6,26,97,226,0,1,patrunjel radacina,204.2.1.38.0
1,3,5,3,1,1,1,1,6,26,97,226,0,1,sare,612.1.1.0.0
1,3,5,3,1,1,20,14,6,26,97,226,0,1,telina,204.2.1.24.0
1,3,5,3,1,1,5,3.7,6,26,97,226,0,1,verdeata,204.2.1.27.0
1,3,5,3,1,2,160,80,6,26,97,226,0,1,apa,414.1.1.0.0
1,3,5,3,1,2,50,40,6,26,97,226,0,1,ceapa,204.2.1.3.0
1,3,5,3,1,2,80,160,6,26,97,226,0,1,fasole boabe,204.2.1.35.0
1,3,5,3,1,2,30,24,6,26,97,226,0,1,morcovi,204.2.1.8.0
1,3,5,3,1,2,30,30,6,26,97,226,0,1,pasta de rosii,612.6.4.0.0
1,3,5,3,1,2,4,4,6,26,97,226,0,1,patrunjel,204.2.1.18.0
1,3,5,3,1,2,1,1,6,26,97,226,0,1,piper,612.2.16.0.0
1,3,5,3,1,2,3,3,6,26,97,226,0,1,sare,612.1.1.0.0
1,3,5,3,1,2,30,30,6,26,97,226,0,1,ulei,202.1.2.1.0
1,3,5,3,1,3,100,100,6,26,97,226,0,1,paine,207.1.1.6.0
1,3,5,5,1,1,200,20,6,26,97,226,0,1,apa,414.1.1.0.0
1,3,5,5,1,1,100,100,6,26,97,226,0,1,bors crud,414.0.0.0.1
1,3,5,5,1,1,20,16.8,6,26,97,226,0,1,ceapa,204.2.1.3.0
1,3,5,5,1,1,40,26.4,6,26,97,226,0,1,costita afumata,108.2.2.1.12
1,3,5,5,1,1,80,160,6,26,97,226,0,1,fasole boabe,204.2.1.35.0
1,3,5,5,1,1,25,20.5,6,26,97,226,0,1,morcovi,204.2.1.8.0
1,3,5,5,1,1,20,15,6,26,97,226,0,1,pastarnac,204.2.1.20.0
1,3,5,5,1,1,20,15,6,26,97,226,0,1,patrunjel radacina,204.2.1.38.0
1,3,5,5,1,1,1,1,6,26,97,226,0,1,sare,612.1.1.0.0
1,3,5,5,1,1,20,14,6,26,97,226,0,1,telina,204.2.1.24.0
1,3,5,5,1,1,5,3.7,6,26,97,226,0,1,verdeata,204.2.1.27.0
1,3,5,5,1,2,160,80,6,26,97,226,0,1,apa,414.1.1.0.0
1,3,5,5,1,2,50,40,6,26,97,226,0,1,ceapa,204.2.1.3.0
1,3,5,5,1,2,80,160,6,26,97,226,0,1,fasole boabe,204.2.1.35.0
1,3,5,5,1,2,30,24,6,26,97,226,0,1,morcovi,204.2.1.8.0
1,3,5,5,1,2,30,30,6,26,97,226,0,1,pasta de rosii,612.6.4.0.0
1,3,5,5,1,2,4,4,6,26,97,226,0,1,patrunjel,204.2.1.18.0
1,3,5,5,1,2,1,1,6,26,97,226,0,1,piper,612.2.16.0.0
1,3,5,5,1,2,3,3,6,26,97,226,0,1,sare,612.1.1.0.0
1,3,5,5,1,2,30,30,6,26,97,226,0,1,ulei,202.1.2.1.0
1,3,5,5,1,3,100,100,6,26,97,226,0,1,paine,207.1.1.6.0
1,3,5,1,1,1,26.49,26.49,14,43,167,226,1,0,ceapa,204.2.1.3.0
1,3,5,1,1,1,2.649,2.649,14,43,167,226,1,0,sare,612.1.1.0.0
1,3,5,1,1,1,33.113,33.113,14,43,167,226,1,0,ulei,202.1.2.1.0
1,3,5,1,1,1,172.185,137.748,14,43,167,226,1,0,vinete,204.2.2.8.31
1,3,5,1,1,2,50,50,14,43,167,226,1,0,paine,207.1.1.6.0
1,3,5,3,1,1,200,100,14,43,167,226,1,0,apa,414.1.1.0.0
1,3,5,3,1,1,100,100,14,43,167,226,1,0,bors crud,414.0.0.0.1
1,3,5,3,1,1,150,112.5,14,43,167,226,1,0,cartofi,204.2.1.30.0
1,3,5,3,1,1,15,12,14,43,167,226,1,0,ceapa,204.2.1.3.0
1,3,5,3,1,1,50,41,14,43,167,226,1,0,morcovi,204.2.1.8.0
1,3,5,3,1,1,2,2,14,43,167,226,1,0,patrunjel,204.2.1.18.0
1,3,5,3,1,1,30,22.5,14,43,167,226,1,0,patrunjel radacina,204.2.1.38.0
1,3,5,3,1,1,50,37.5,14,43,167,226,1,0,rosie,204.2.1.11.0
1,3,5,3,1,1,0.5,0.5,14,43,167,226,1,0,sare,612.1.1.0.0
1,3,5,3,1,2,50,50,14,43,167,226,1,0,paine,207.1.1.6.0
1,3,5,5,1,1,220,165,14,43,167,226,1,0,cartofi,204.2.1.30.0
1,3,5,5,1,1,100,84,14,43,167,226,1,0,ceapa,204.2.1.3.0
1,3,5,5,1,1,60,49.2,14,43,167,226,1,0,morcovi,204.2.1.8.0
1,3,5,5,1,1,50,50,14,43,167,226,1,0,pasta de rosii,612.6.4.0.0
1,3,5,5,1,1,0.5,0.5,14,43,167,226,1,0,patrunjel,204.2.1.18.0
1,3,5,5,1,1,0.3,0.3,14,43,167,226,1,0,piper,612.2.16.0.0
1,3,5,5,1,1,0.7,0.7,14,43,167,226,1,0,sare,612.1.1.0.0
1,3,5,5,1,1,20,20,14,43,167,226,1,0,ulei,202.1.2.1.0
1,3,5,5,1,2,50,50,14,43,167,226,1,0,paine,207.1.1.6.0
1,3,5,5,1,3,47,40,14,43,167,226,1,0,castraveti in otet,204.2.2.3.3
1,3,5,7,1,1,65,65,14,43,167,226,1,0,grisine,207.1.1.18.0
1,3,5,7,1,2,2.817,2.817,14,43,167,226,1,0,drojdie,612.8.1.0.0
1,3,5,7,1,2,58.451,58.451,14,43,167,226,1,0,faina,206.2.1.0.0
1,3,5,7,1,2,42.254,42.254,14,43,167,226,1,0,gem,204.1.2.5.5
1,3,5,7,1,2,21.127,5.282,14,43,167,226,1,0,lapte,101.1.1.1.0
1,3,5,7,1,2,7.042,7.042,14,43,167,226,1,0,ou (crud),110.1.0.0.0
1,3,5,7,1,2,0.704,0.704,14,43,167,226,1,0,sare,612.1.1.0.0
1,3,5,7,1,2,2.817,2.817,14,43,167,226,1,0,ulei,202.1.2.1.0
1,3,5,7,1,2,5.634,5.634,14,43,167,226,1,0,zahar,311.1.0.0.0
1,3,5,1,1,1,120,120,11,31,128,226,1,0,parizer,108.3.2.20.0
1,3,5,1,1,2,125,125,11,31,128,226,1,0,paine,207.1.1.6.0
1,3,5,3,1,1,167,100,11,31,128,226,1,0,cartofi pai,204.2.2.8.9
1,3,5,3,1,2,50,50,11,31,128,226,1,0,paine,207.1.1.6.0
1,3,5,5,1,1,40,40,11,31,128,226,1,0,branza,101.6.0.0.0
1,3,5,5,1,2,20,20,11,31,128,226,1,0,smantana,101.4.0.0.0
1,3,5,5,1,3,300,300,11,31,128,226,1,0,mamaliga,206.1.1.0.0
1,3,5,7,1,1,30,30,11,31,128,226,1,0,biscuiti cu crema,207.1.3.3.0
1,3,5,1,1,1,57,50,17,51,166,226,1,0,ou fiert,110.2.2.0.0
1,3,5,1,1,2,50,50,17,51,166,226,1,0,salam de vara,108.3.2.39.0
1,3,5,1,1,3,50,50,17,51,166,226,1,0,paine,207.1.1.6.0
1,3,5,3,1,1,200,20,17,51,166,226,1,0,apa,414.1.1.0.0
1,3,5,3,1,1,100,100,17,51,166,226,1,0,bors crud,414.0.0.0.1
1,3,5,3,1,1,20,16.8,17,51,166,226,1,0,ceapa,204.2.1.3.0
1,3,5,3,1,1,40,26.4,17,51,166,226,1,0,costita afumata,108.2.2.1.12
1,3,5,3,1,1,80,160,17,51,166,226,1,0,fasole boabe,204.2.1.35.0
1,3,5,3,1,1,25,20.5,17,51,166,226,1,0,morcovi,204.2.1.8.0
1,3,5,3,1,1,20,15,17,51,166,226,1,0,pastarnac,204.2.1.20.0
1,3,5,3,1,1,20,15,17,51,166,226,1,0,patrunjel radacina,204.2.1.38.0
1,3,5,3,1,1,1,1,17,51,166,226,1,0,sare,612.1.1.0.0
1,3,5,3,1,1,20,14,17,51,166,226,1,0,telina,204.2.1.24.0
1,3,5,3,1,1,5,3.7,17,51,166,226,1,0,verdeata,204.2.1.27.0
1,3,5,3,1,2,50,50,17,51,166,226,1,0,paine,207.1.1.6.0
1,3,5,5,1,1,15,15,17,51,166,226,1,0,ceapa,204.2.1.3.0
1,3,5,5,1,1,100,200,17,51,166,226,1,0,fasole boabe,204.2.1.35.0
1,3,5,5,1,1,20,20,17,51,166,226,1,0,pasta de rosii,612.6.4.0.0
1,3,5,5,1,1,1,1,17,51,166,226,1,0,piper,612.2.16.0.0
1,3,5,5,1,1,1,1,17,51,166,226,1,0,sare,612.1.1.0.0
1,3,5,5,1,1,10,10,17,51,166,226,1,0,ulei,202.1.2.1.0
1,3,5,5,1,2,50,50,17,51,166,226,1,0,paine,207.1.1.6.0
1,3,5,5,1,3,222,222,17,51,166,226,1,0,rosie,204.2.1.11.0
1,3,5,7,1,1,65,65,17,51,166,226,1,0,grisine,207.1.1.18.0
1,3,5,1,1,1,250,250,15,62,172,226,1,0,lapte,101.1.1.1.0
1,3,5,1,1,2,50,50,15,62,172,226,1,0,paine,207.1.1.6.0
1,3,5,3,1,1,180,90,15,62,172,226,1,0,apa,414.1.1.0.0
1,3,5,3,1,1,15,12,15,62,172,226,1,0,ardei gras,204.2.1.15.2
1,3,5,3,1,1,85,85,15,62,172,226,1,0,bors crud,414.0.0.0.1
1,3,5,3,1,1,90,79.2,15,62,172,226,1,0,carne de pasare,108.1.1.9.0
1,3,5,3,1,1,25,18.75,15,62,172,226,1,0,cartofi,204.2.1.30.0
1,3,5,3,1,1,15,12.6,15,62,172,226,1,0,ceapa,204.2.1.3.0
1,3,5,3,1,1,20,18,15,62,172,226,1,0,fasole verde,204.2.1.25.0
1,3,5,3,1,1,20,16.4,15,62,172,226,1,0,morcovi,204.2.1.8.0
1,3,5,3,1,1,15,11.25,15,62,172,226,1,0,patrunjel radacina,204.2.1.38.0
1,3,5,3,1,1,85,63.75,15,62,172,226,1,0,rosie,204.2.1.11.0
1,3,5,3,1,1,1,1,15,62,172,226,1,0,sare,612.1.1.0.0
1,3,5,3,1,1,10,10,15,62,172,226,1,0,smantana,101.4.0.0.0
1,3,5,3,1,1,15,10.5,15,62,172,226,1,0,telina,204.2.1.24.0
1,3,5,3,1,1,10,10,15,62,172,226,1,0,ulei,202.1.2.1.0
1,3,5,3,1,1,20,16,15,62,172,226,1,0,varza,204.2.1.26.0
1,3,5,3,1,1,5,3.7,15,62,172,226,1,0,verdeata,204.2.1.27.0
1,3,5,3,1,2,25,25,15,62,172,226,1,0,paine,207.1.1.6.0
1,3,5,3,1,3,100,100,15,62,172,226,1,0,mar,204.1.1.9.0
1,3,5,5,1,1,214,149.8,15,62,172,226,1,0,carne de pui,108.1.1.11.0
1,3,5,5,1,1,1,1,15,62,172,226,1,0,condimente,612.2.0.0.0
1,3,5,5,1,1,214,149.8,15,62,172,226,1,0,rosie,204.2.1.11.0
1,3,5,5,1,1,5,5,15,62,172,226,1,0,sare,612.1.1.0.0
1,3,5,5,1,1,20,20,15,62,172,226,1,0,ulei,202.1.2.1.0
1,3,5,5,1,1,5,5,15,62,172,226,1,0,verdeata,204.2.1.27.0
1,3,5,5,1,2,25,25,15,62,172,226,1,0,paine,207.1.1.6.0
1,3,5,7,1,1,145,145,15,62,172,226,1,0,napolitana,207.2.1.8.0
1,3,5,7,1,2,500,500,15,62,172,226,1,0,suc,414.1.4.1.0
1,3,5,1,1,1,35,105,6,28,102,226,1,0,gris,206.2.3.0.0
1,3,5,1,1,1,140,70,6,28,102,226,1,0,lapte,101.1.1.1.0
1,3,5,1,1,1,25,25,6,28,102,226,1,0,zahar,311.1.0.0.0
1,3,5,3,1,1,100,100,6,28,102,226,1,0,carne de pui,108.1.1.11.0
1,3,5,3,1,1,120,100.8,6,28,102,226,1,0,ceapa,204.2.1.3.0
1,3,5,3,1,1,60,49.2,6,28,102,226,1,0,morcovi,204.2.1.8.0
1,3,5,3,1,1,50,50,6,28,102,226,1,0,pasta de rosii,612.6.4.0.0
1,3,5,3,1,1,0.5,0.5,6,28,102,226,1,0,patrunjel,204.2.1.18.0
1,3,5,3,1,1,0.3,0.3,6,28,102,226,1,0,piper,612.2.16.0.0
1,3,5,3,1,1,0.7,0.7,6,28,102,226,1,0,sare,612.1.1.0.0
1,3,5,3,1,1,20,20,6,28,102,226,1,0,ulei,202.1.2.1.0
1,3,5,3,1,2,25,25,6,28,102,226,1,0,paine,207.1.1.6.0
1,3,5,5,1,1,284,213,6,28,102,226,1,0,cartofi,204.2.1.30.0
1,3,5,5,1,1,40,40,6,28,102,226,1,0,lapte,101.1.1.1.0
1,3,5,5,1,1,5,5,6,28,102,226,1,0,sare,612.1.1.0.0
1,3,5,5,1,1,40,40,6,28,102,226,1,0,unt,102.2.2.0.0
1,3,5,5,1,2,285,199.5,6,28,102,226,1,0,carne de pui,108.1.1.11.0
1,3,5,5,1,2,15,15,6,28,102,226,1,0,faina,206.2.1.0.0
1,3,5,5,1,2,57,50.16,6,28,102,226,1,0,ou (crud),110.1.0.0.0
1,3,5,5,1,2,15,15,6,28,102,226,1,0,pesmet,207.1.5.2.0
1,3,5,5,1,2,30,30,6,28,102,226,1,0,ulei,202.1.2.1.0
1,3,5,7,1,1,28.037,28.037,6,28,102,226,1,0,faina,206.2.1.0.0
1,3,5,7,1,1,17.757,15.626,6,28,102,226,1,0,ou (crud),110.1.0.0.0
1,3,5,7,1,1,28.037,28.037,6,28,102,226,1,0,unt,102.2.2.0.0
1,3,5,7,1,1,28.037,28.037,6,28,102,226,1,0,zahar,311.1.0.0.0
1,3,5,1,1,1,125,125,8,32,112,226,1,0,iaurt cu fructe,101.7.3.0.0
1,3,5,1,1,2,8.411,8.411,8,32,112,226,1,0,faina,206.2.1.0.0
1,3,5,1,1,2,5.327,4.688,8,32,112,226,1,0,ou (crud),110.1.0.0.0
1,3,5,1,1,2,8.411,8.411,8,32,112,226,1,0,unt,102.2.2.0.0
1,3,5,1,1,2,8.411,8.411,8,32,112,226,1,0,zahar,311.1.0.0.0
1,3,5,3,1,1,40,4,8,32,112,226,1,0,apa,414.1.1.0.0
1,3,5,3,1,1,60,60,8,32,112,226,1,0,bulion de rosii,612.6.3.0.4
1,3,5,3,1,1,85,59.5,8,32,112,226,1,0,carne de porc,108.1.1.10.0
1,3,5,3,1,1,100,60,8,32,112,226,1,0,carne de vita,108.1.1.13.0
1,3,5,3,1,1,25,20,8,32,112,226,1,0,ceapa,204.2.1.3.0
1,3,5,3,1,1,20,56,8,32,112,226,1,0,orez,206.1.2.0.0
1,3,5,3,1,1,1,1,8,32,112,226,1,0,piper,612.2.16.0.0
1,3,5,3,1,1,2,2,8,32,112,226,1,0,sare,612.1.1.0.0
1,3,5,3,1,1,25,25,8,32,112,226,1,0,ulei,202.1.2.1.0
1,3,5,3,1,1,60,60,8,32,112,226,1,0,varza murata,204.2.2.7.5
1,3,5,3,1,2,25,25,8,32,112,226,1,0,paine,207.1.1.6.0
1,3,5,5,1,1,40,4,8,32,112,226,1,0,apa,414.1.1.0.0
1,3,5,5,1,1,60,60,8,32,112,226,1,0,bulion de rosii,612.6.3.0.4
1,3,5,5,1,1,85,59.5,8,32,112,226,1,0,carne de porc,108.1.1.10.0
1,3,5,5,1,1,100,60,8,32,112,226,1,0,carne de vita,108.1.1.13.0
1,3,5,5,1,1,25,20,8,32,112,226,1,0,ceapa,204.2.1.3.0
1,3,5,5,1,1,20,56,8,32,112,226,1,0,orez,206.1.2.0.0
1,3,5,5,1,1,1,1,8,32,112,226,1,0,piper,612.2.16.0.0
1,3,5,5,1,1,2,2,8,32,112,226,1,0,sare,612.1.1.0.0
1,3,5,5,1,1,25,25,8,32,112,226,1,0,ulei,202.1.2.1.0
1,3,5,5,1,1,60,60,8,32,112,226,1,0,varza murata,204.2.2.7.5
1,3,5,5,1,2,200,200,8,32,112,226,1,0,mamaliga,206.1.1.0.0
1,3,5,7,1,1,23,23,8,32,112,226,1,0,chipsuri,815.1.1.0.0
1,3,5,7,1,2,1000,1000,8,32,112,226,1,0,suc,414.1.4.1.0
1,3,5,7,1,3,60,60,8,32,112,226,1,0,inghetata,101.7.5.0.0
1,3,2,1,1,1,250,250,11,34,145,423,1,0,lapte,101.1.1.1.0
1,3,2,1,1,2,34,34,11,34,145,423,1,0,branza topita,101.6.4.1.0
1,3,2,1,1,3,9.5,7.6,11,34,145,423,1,0,fructe,204.1.1.0.0
1,3,2,1,1,3,25,25,11,34,145,423,1,0,paine,207.1.1.6.0
1,3,2,1,1,3,12.5,12.5,11,34,145,423,1,0,unt,102.2.2.0.0
1,3,2,1,1,3,7.5,7.5,11,34,145,423,1,0,zahar,311.1.0.0.0
1,3,2,3,3,1,150,75,11,34,145,423,1,0,apa,414.1.1.0.0
1,3,2,3,3,1,25,18.75,11,34,145,423,1,0,cartofi,204.2.1.30.0
1,3,2,3,3,1,5,4.2,11,34,145,423,1,0,ceapa,204.2.1.3.0
1,3,2,3,3,1,15,12.3,11,34,145,423,1,0,morcovi,204.2.1.8.0
1,3,2,3,3,1,7.5,5.625,11,34,145,423,1,0,patrunjel radacina,204.2.1.38.0
1,3,2,3,3,1,0.25,0.25,11,34,145,423,1,0,piper,612.2.16.0.0
1,3,2,3,3,1,100,75,11,34,145,423,1,0,rosie,204.2.1.11.0
1,3,2,3,3,1,0.5,0.5,11,34,145,423,1,0,sare,612.1.1.0.0
1,3,2,3,3,1,5,3.5,11,34,145,423,1,0,telina,204.2.1.24.0
1,3,2,3,3,1,5,5,11,34,145,423,1,0,ulei,202.1.2.1.0
1,3,2,3,3,1,1,1,11,34,145,423,1,0,verdeata,204.2.1.27.0
1,3,2,3,3,1,1,1,11,34,145,423,1,0,zahar,311.1.0.0.0
1,3,2,3,3,2,95.302,71.477,11,34,145,423,1,0,cartofi,204.2.1.30.0
1,3,2,3,3,2,13.423,13.423,11,34,145,423,1,0,lapte,101.1.1.1.0
1,3,2,3,3,2,1.678,1.678,11,34,145,423,1,0,sare,612.1.1.0.0
1,3,2,3,3,2,13.423,13.423,11,34,145,423,1,0,unt,102.2.2.0.0
1,3,2,3,3,3,285,199.5,11,34,145,423,1,0,carne de pui,108.1.1.11.0
1,3,2,3,3,3,15,15,11,34,145,423,1,0,faina,206.2.1.0.0
1,3,2,3,3,3,57,50.16,11,34,145,423,1,0,ou (crud),110.1.0.0.0
1,3,2,3,3,3,15,15,11,34,145,423,1,0,pesmet,207.1.5.2.0
1,3,2,3,3,3,30,30,11,34,145,423,1,0,ulei,202.1.2.1.0
1,3,2,3,3,4,62,62,11,34,145,423,1,0,ardei gras,204.2.1.15.2
1,3,2,3,3,4,62,62,11,34,145,423,1,0,castravete,204.2.1.1.0
1,3,2,3,3,4,125,125,11,34,145,423,1,0,rosie,204.2.1.11.0
1,3,2,3,3,4,3,3,11,34,145,423,1,0,sare,612.1.1.0.0
1,3,2,3,3,4,20,20,11,34,145,423,1,0,ulei,202.1.2.1.0
1,3,2,3,3,5,25,25,11,34,145,423,1,0,paine,207.1.1.6.0
1,3,2,5,1,1,20,20,11,34,145,423,1,0,branza,101.6.0.0.0
1,3,2,5,1,1,25,25,11,34,145,423,1,0,paine,207.1.1.6.0
1,3,2,5,1,2,360,180,11,34,145,423,1,0,lapte,101.1.1.1.0
1,3,2,5,1,2,90,270,11,34,145,423,1,0,orez,206.1.2.0.0
1,3,2,5,1,2,18,18,11,34,145,423,1,0,zahar,311.1.0.0.0
1,3,2,7,3,1,120,120,11,34,145,423,1,0,nectarina,204.1.1.16.0
1,3,2,7,3,2,150,150,11,34,145,423,1,0,biscuiti,207.1.3.1.0
1,3,2,7,3,3,50,50,11,34,145,423,1,0,ciocolata,305.1.4.0.0
1,3,2,7,3,4,525,525,11,34,145,423,1,0,apa,414.1.1.0.0
1,1,2,1,1,1,250,250,15,52,178,423,1,0,lapte,101.1.1.1.0
1,1,2,1,1,2,80,80,15,52,178,423,1,0,salam uscat,108.3.2.43.0
1,1,2,1,1,3,100,100,15,52,178,423,1,0,branza capra,101.6.1.2.0
1,1,2,1,1,4,120,120,15,52,178,423,1,0,ardei,204.2.1.15.0
1,1,2,1,1,5,111,111,15,52,178,423,1,0,rosie,204.2.1.11.0
1,1,2,1,1,6,19,15.2,15,52,178,423,1,0,fructe,204.1.1.0.0
1,1,2,1,1,6,50,50,15,52,178,423,1,0,paine,207.1.1.6.0
1,1,2,1,1,6,25,25,15,52,178,423,1,0,unt,102.2.2.0.0
1,1,2,1,1,6,15,15,15,52,178,423,1,0,zahar,311.1.0.0.0
1,1,2,3,3,1,240,120,15,52,178,423,1,0,apa,414.1.1.0.0
1,1,2,3,3,1,40,30,15,52,178,423,1,0,cartofi,204.2.1.30.0
